,yearID,lgID,teamID,franchID,divID,Rank,G,Ghome,W,L,DivWin,WCWin,LgWin,WSWin,R,AB,H,X2B,X3B,HR,BB,SO,SB,CS,HBP,SF,RA,ER,ERA,CG,SHO,SV,IPouts,HA,HRA,BBA,SOA,E,DP,FP,name,park,attendance,BPF,PPF,teamIDBR,teamIDlahman45,teamIDretro,salary,RBI,GIDP,IBB,TB,SLG,OBP,OPS,WHIP,BABIP,RC,X1B,uBB,wOBA
487,2016,NL,CIN,CIN,C,5,162,81,68,94,N,N,N,N,716,5487,1403,277,33,164,452,1284,139,51,52,44,854,786,4.91,2,8,28,4326,1457,258,636,1241,102,142,0.983,Cincinnati Reds,Great American Ball Park,1894085,99,100,CIN,CIN,CIN,88940059,678,129,37,2238,0.407873155,0.315990058,0.723863213,1.451456311,0.303453343,699.0217208,929,415,0.316813938
488,2016,AL,CLE,CLE,C,1,161,80,94,67,Y,N,Y,N,777,5484,1435,308,29,185,531,1246,134,31,49,60,676,617,3.84,5,11,37,4335,1330,186,461,1398,89,126,0.985,Cleveland Indians,Progressive Field,1591667,110,109,CLE,CLE,CLE,74311900,733,137,16,2356,0.429613421,0.329033312,0.758646732,1.239446367,0.303914418,770.0575229,913,515,0.33232482
489,2016,NL,COL,COL,W,3,162,81,75,87,N,N,N,N,845,5614,1544,318,47,204,494,1330,66,39,40,34,860,779,4.91,2,9,37,4288,1532,181,547,1223,110,148,0.982,Colorado Rockies,Coors Field,2602524,117,117,COL,COL,COL,112645071,805,113,35,2568,0.457427859,0.336137172,0.793565031,1.454524254,0.325717064,856.8408644,975,459,0.345153734
490,2016,AL,DET,DET,C,2,161,81,86,75,N,N,N,N,750,5526,1476,252,30,211,493,1303,58,29,53,38,721,672,4.24,3,8,47,4284,1417,182,462,1232,75,148,0.987,Detroit Tigers,Comerica Park,2493859,101,101,DET,DET,DET,194876481,719,135,32,2421,0.438110749,0.330932897,0.769043646,1.315826331,0.312345679,791.9835521,983,461,0.336107272
491,2016,AL,HOU,HOU,W,3,162,81,84,78,N,N,N,N,724,5545,1367,291,29,198,554,1452,102,44,47,31,701,663,4.06,2,8,44,4404,1441,181,453,1396,77,135,0.987,Houston Astros,Minute Maid Park,2306623,90,89,HOU,HOU,HOU,94893700,689,134,31,2310,0.416591524,0.318601263,0.735192787,1.290190736,0.297758533,727.5799311,849,523,0.322595184
492,2016,AL,KCA,KCR,C,3,162,81,81,81,N,N,N,N,675,5552,1450,264,33,147,382,1224,121,35,45,34,712,674,4.21,3,7,41,4320,1433,206,517,1287,94,134,0.984,Kansas City Royals,Kauffman Stadium,2557712,105,106,KCR,KCA,KCA,131487125,640,134,23,2221,0.400036023,0.312156993,0.712193016,1.354166667,0.309134045,685.6879002,1006,359,0.312669449
493,2016,AL,LAA,ANA,W,4,162,81,74,88,N,N,N,N,717,5431,1410,279,20,156,471,991,73,34,51,49,727,676,4.28,4,12,29,4264,1480,208,498,1136,97,148,0.983,Los Angeles Angels of Anaheim,Angel Stadium of Anaheim,3016142,95,95,LAA,ANA,ANA,137251333,686,147,21,2197,0.404529553,0.321892702,0.726422255,1.391651032,0.289406877,700.1960352,955,450,0.319595385
494,2016,NL,LAN,LAD,W,1,162,81,91,71,Y,N,N,N,725,5518,1376,272,21,189,525,1321,45,26,58,32,638,598,3.7,3,15,47,4359,1266,165,464,1510,80,101,0.986,Los Angeles Dodgers,Dodger Stadium,3703312,93,92,LAD,LAN,LAN,221288380,680,120,31,2257,0.409025009,0.319419534,0.728444543,1.190640055,0.293811881,710.004468,894,494,0.320327761
495,2016,NL,MIA,FLA,E,3,161,80,79,82,N,N,N,N,655,5547,1460,259,42,128,447,1213,71,28,54,38,682,646,4.05,0,12,55,4305,1358,152,595,1379,86,137,0.985,Miami Marlins,Marlins Park,1712417,93,93,MIA,FLO,MIA,77314202,626,140,40,2187,0.394267171,0.322214919,0.716482091,1.36097561,0.313854854,695.7972973,1031,407,0.314765134
496,2016,NL,MIL,MIL,C,4,162,81,73,89,N,N,N,N,671,5330,1299,249,19,194,599,1543,181,56,37,39,733,650,4.08,0,7,46,4303,1450,178,532,1175,136,145,0.978,Milwaukee Brewers,Miller Park,2314614,99,99,MIL,ML4,MIL,68775237,641,131,34,2168,0.406754221,0.322231474,0.728985695,1.381826633,0.304240088,694.0232754,837,565,0.320855803
497,2016,AL,MIN,MIN,C,5,162,81,59,103,N,N,N,N,722,5618,1409,288,35,200,513,1426,91,32,44,43,889,814,5.08,4,3,26,4329,1617,221,479,1191,126,172,0.979,Minnesota Twins,Target Field,1963912,96,98,MIN,MIN,MIN,102583200,690,96,24,2367,0.421324315,0.316178836,0.73750315,1.452529453,0.299628253,742.0280542,886,489,0.322907653
498,2016,AL,NYA,NYY,E,4,162,81,84,78,N,N,N,N,680,5458,1378,245,20,183,475,1188,72,22,42,49,702,660,4.16,0,10,48,4285,1358,214,444,1393,86,116,0.985,New York Yankees,Yankee Stadium III,3063405,105,105,NYY,NYA,NYA,222997792,647,121,19,2212,0.405276658,0.314575033,0.719851691,1.261610268,0.288926499,690.8538682,930,456,0.316474604
499,2016,NL,NYN,NYM,E,2,162,81,87,75,N,Y,N,N,671,5459,1342,240,19,218,517,1302,42,18,62,41,617,574,3.57,1,13,55,4341,1397,152,439,1396,90,138,0.985,New York Mets,Citi Field,2789602,102,102,NYM,NYN,NYN,133889129,649,123,43,2274,0.416559809,0.316005922,0.732565732,1.268832066,0.28241206,707.3905622,865,474,0.320564944
500,2016,AL,OAK,OAK,W,5,162,81,69,93,N,N,N,N,653,5500,1352,270,21,169,442,1145,50,23,33,34,761,718,4.51,2,7,42,4300,1459,185,464,1188,97,152,0.984,Oakland Athletics,O.co Coliseum,1521506,90,91,OAK,OAK,OAK,86806234,634,142,19,2171,0.394727273,0.304043934,0.698771207,1.341627907,0.280331754,655.4651632,892,423,0.307400668
501,2016,NL,PHI,PHI,E,4,162,81,71,91,N,N,N,N,610,5434,1305,231,35,161,424,1376,96,45,58,30,796,739,4.63,4,12,43,4311,1468,213,466,1299,97,142,0.984,Philadelphia Phillies,Citizens Bank Park,1915144,91,93,PHI,PHI,PHI,58980000,574,112,33,2089,0.384431358,0.300538177,0.684969535,1.345859429,0.291316527,616.5723797,878,391,0.301224421
502,2016,NL,PIT,PIT,C,3,162,81,78,83,N,N,N,N,729,5542,1426,277,32,153,561,1334,110,45,81,36,758,679,4.21,5,5,51,4352,1490,180,533,1232,111,172,0.982,Pittsburgh Pirates,PNC Park,2249201,100,101,PIT,PIT,PIT,103778833,696,133,39,2226,0.401660051,0.332475884,0.734135935,1.39453125,0.311170863,724.7357038,964,522,0.32379712
503,2016,NL,SDN,SDP,W,5,162,81,68,94,N,N,N,N,686,5419,1275,257,26,177,449,1500,125,45,58,36,770,708,4.43,1,9,35,4320,1425,183,569,1222,109,165,0.982,San Diego Padres,Petco Park,2351422,99,99,SDP,SDN,SDN,101424814,654,93,30,2115,0.390293412,0.298892989,0.689186401,1.384722222,0.290629963,621.3803681,815,419,0.302837154
504,2016,AL,SEA,SEA,W,2,162,81,86,76,N,N,N,N,768,5583,1446,251,17,223,506,1288,56,28,72,41,707,647,4,2,8,49,4371,1410,213,460,1318,89,158,0.985,Seattle Mariners,Safeco Field,2267928,98,97,SEA,SEA,SEA,135683339,735,138,29,2400,0.429876411,0.32634634,0.75622275,1.283459163,0.297349866,769.3874199,955,477,0.331367244
505,2016,NL,SFN,SFG,W,2,162,81,87,75,N,Y,N,N,715,5565,1437,280,54,130,572,1107,79,36,42,46,631,593,3.65,10,11,43,4381,1334,158,439,1309,72,136,0.988,San Francisco Giants,AT&T Park,3365256,103,102,SFG,SFN,SFN,172253778,675,120,43,2215,0.39802336,0.329477912,0.727501272,1.214106368,0.298811157,725.0993971,973,529,0.319847946
506,2016,NL,SLN,STL,C,2,162,81,86,76,N,N,N,N,779,5548,1415,299,32,225,526,1318,35,26,70,41,712,656,4.08,2,10,38,4345,1432,159,475,1290,107,169,0.983,St. Louis Cardinals,Busch Stadium III,3444490,100,99,STL,SLN,SLN,143053500,745,117,28,2453,0.442141312,0.325141471,0.767282783,1.316685846,0.294117647,783.8776753,859,498,0.335000812
507,2016,AL,TBA,TBD,E,5,162,81,68,94,N,N,N,N,672,5481,1333,288,32,216,449,1482,60,37,69,28,713,665,4.2,1,8,42,4279,1395,210,491,1357,94,129,0.984,Tampa Bay Rays,Tropicana Field,1286163,93,94,TBR,TBA,TBA,57097310,647,88,20,2333,0.425652253,0.307117969,0.732770222,1.322271559,0.293098924,701.0802698,797,429,0.32066256
508,2016,AL,TEX,TEX,W,1,162,81,95,67,Y,N,N,N,765,5525,1446,257,23,215,436,1220,99,36,70,40,757,700,4.37,1,6,56,4329,1441,201,534,1154,97,190,0.984,Texas Rangers,Rangers Ballpark in Arlington,2710402,106,105,TEX,TEX,TEX,176038723,746,114,23,2394,0.433303167,0.321528578,0.754831746,1.368676369,0.298062954,755.8309009,951,413,0.330176918
509,2016,AL,TOR,TOR,E,2,162,81,89,73,N,Y,N,N,759,5479,1358,276,18,221,632,1362,54,24,55,40,666,613,3.78,0,10,43,4378,1340,183,461,1314,88,144,0.986,Toronto Blue Jays,Rogers Centre,3392099,111,110,TOR,TOR,TOR,138701700,728,153,16,2333,0.425807629,0.32951982,0.755327449,1.234125171,0.288871951,759.7234495,843,616,0.332583199
510,2016,NL,WAS,WSN,E,1,162,81,95,67,Y,N,N,N,763,5490,1403,268,29,203,536,1252,121,39,64,63,612,570,3.51,1,12,46,4379,1272,155,468,1476,73,142,0.988,Washington Nationals,Nationals Park,2481938,100,98,WSN,MON,WAS,141652646,735,102,49,2338,0.425865209,0.325532261,0.75139747,1.19205298,0.292825769,752.303684,903,487,0.327558978
