,yearID,lgID,teamID,franchID,divID,Rank,G,Ghome,W,L,DivWin,WCWin,LgWin,WSWin,R,AB,H,X2B,X3B,HR,BB,SO,SB,CS,HBP,SF,RA,ER,ERA,CG,SHO,SV,IPouts,HA,HRA,BBA,SOA,E,DP,FP,name,park,attendance,BPF,PPF,teamIDBR,teamIDlahman45,teamIDretro,salary,RBI,GIDP,IBB,TB,SLG,OBP,OPS,WHIP,BABIP,RC,X1B,uBB,wOBA
70,2002,NL,COL,COL,W,4,162,81,73,89,N,N,N,N,778,5512,1508,283,41,152,497,1043,103,53,56,50,898,825,5.2,1,8,43,4280,1554,225,582,920,112,158,0.982,Colorado Rockies,Coors Field,2737838,116,116,COL,COL,COL,56851043,726,133,40,2329,0.422532656,0.337040065,0.759572721,1.497196262,0.310510648,777.1085039,1032,457,0.332372016
71,2002,AL,DET,DET,C,5,161,80,55,106,N,N,N,N,575,5406,1340,265,37,124,363,1035,65,44,64,57,864,773,4.92,11,7,33,4242,1593,163,463,794,142,148,0.977,Detroit Tigers,Comerica Park,1503623,92,95,DET,DET,DET,55048000,546,125,22,2051,0.379393267,0.3,0.679393267,1.454031117,0.282527881,605.4520714,914,341,0.298520791
72,2002,NL,FLO,FLA,E,4,162,81,79,83,N,N,N,N,699,5496,1433,280,32,146,595,1130,177,73,61,49,763,706,4.36,11,12,36,4369,1449,151,631,1104,106,163,0.983,Florida Marlins,Pro Player Stadium,813118,97,98,FLA,FLO,FLO,41979917,653,129,69,2215,0.403020378,0.336881148,0.739901527,1.42824445,0.301475755,737.4848137,975,526,0.324306915
73,2002,NL,HOU,HOU,C,2,162,81,84,78,N,N,N,N,749,5503,1441,291,32,167,589,1120,71,27,59,37,695,642,4,2,11,43,4335,1423,151,546,1219,83,149,0.986,Houston Astros,Minute Maid Park,2517357,106,105,HOU,HOU,HOU,63448417,719,144,57,2297,0.417408686,0.337588882,0.754997568,1.362629758,0.299553257,765.4152988,951,532,0.3307878
74,2002,AL,KCA,KCR,C,4,162,77,62,100,N,N,N,N,737,5535,1415,285,42,140,524,921,140,65,52,51,891,834,5.21,12,6,30,4323,1587,212,572,909,130,153,0.979,Kansas City Royals,Kauffman Stadium,1323036,110,111,KCR,KCA,KCA,47257000,695,106,27,2204,0.398193315,0.32310938,0.721302695,1.498265094,0.281767956,705.3236508,948,497,0.317535452
75,2002,NL,LAN,LAD,W,3,162,81,92,70,N,N,N,N,713,5554,1464,286,29,155,428,940,96,37,53,44,643,598,3.69,4,15,56,4373,1311,165,555,1132,90,134,0.985,Los Angeles Dodgers,Dodger Stadium,3131255,92,92,LAD,LAN,LAN,94850953,693,140,50,2273,0.409254591,0.31995394,0.729208531,1.280128059,0.290695092,718.9093949,994,378,0.318351302
76,2002,NL,MIL,MIL,C,6,162,81,56,106,N,N,N,N,627,5415,1369,269,29,139,500,1125,94,50,55,34,821,752,4.73,7,4,32,4297,1468,199,666,1026,103,154,0.983,Milwaukee Brewers,Miller Park,1969153,98,99,MIL,ML4,MIL,50287833,597,144,37,2113,0.390212373,0.320453031,0.710665404,1.489876658,0.29390681,667.6579882,932,463,0.31323278
77,2002,AL,MIN,MIN,C,1,161,81,94,67,Y,N,N,N,768,5582,1518,348,36,167,472,1089,79,62,56,52,712,662,4.12,8,9,47,4334,1454,184,439,1026,74,124,0.987,Minnesota Twins,Hubert H Humphrey Metrodome,1924473,100,100,MIN,MIN,MIN,40425000,731,121,30,2439,0.436940165,0.332035054,0.768975218,1.310336871,0.308588397,801.7195243,967,442,0.335438682
78,2002,NL,MON,WSN,E,2,162,81,83,79,N,N,N,N,735,5479,1432,300,36,162,575,1104,118,64,46,42,718,641,3.97,9,3,39,4359,1475,165,508,1088,139,160,0.978,Montreal Expos,Stade Olympique,812045,103,103,MON,MON,MON,38670500,695,123,85,2290,0.417959482,0.334255943,0.752215424,1.36476256,0.298472385,759.172448,934,490,0.327224699
79,2002,AL,NYA,NYY,E,1,161,80,103,58,Y,N,N,N,897,5601,1540,314,12,223,640,1171,100,38,72,41,697,625,3.87,9,11,53,4356,1441,144,403,1135,127,117,0.979,New York Yankees,Yankee Stadium II,3465807,100,99,NYY,NYA,NYA,125928583,857,150,48,2547,0.454740225,0.354422411,0.809162636,1.269972452,0.310028249,889.6747316,991,592,0.353445925
80,2002,NL,NYN,NYM,E,5,161,78,75,86,N,N,N,N,690,5496,1409,238,22,160,486,1044,87,42,63,30,703,624,3.89,9,10,36,4328,1408,163,543,1107,144,138,0.976,New York Mets,Shea Stadium,2804838,97,97,NYM,NYN,NYN,94633593,650,142,46,2171,0.395014556,0.322304527,0.717319083,1.352356747,0.28898658,687.7373788,989,440,0.315652679
81,2002,AL,OAK,OAK,W,1,162,81,103,59,Y,N,N,N,800,5558,1450,279,28,205,609,1008,46,20,68,36,654,593,3.68,9,19,48,4356,1391,135,474,1021,102,144,0.984,Oakland Athletics,Oakland Coliseum,2169811,98,97,OAK,OAK,OAK,40004167,772,128,37,2400,0.431810004,0.339180354,0.770990358,1.284435262,0.284181694,801.2972272,938,572,0.33824992
82,2002,NL,PHI,PHI,E,3,161,79,80,81,N,N,N,N,710,5523,1428,325,41,165,640,1095,104,43,53,39,724,671,4.17,5,9,47,4349,1381,153,570,1075,88,156,0.986,Philadelphia Phillies,Veterans Stadium,1618467,94,94,PHI,PHI,PHI,57954999,676,129,70,2330,0.421872171,0.339088729,0.7609609,1.345826627,0.293584379,781.8335226,897,570,0.33232983
83,2002,NL,PIT,PIT,C,4,161,79,72,89,N,N,N,N,641,5330,1300,263,20,142,537,1109,86,49,73,41,730,664,4.23,2,7,47,4238,1447,163,572,920,115,177,0.982,Pittsburgh Pirates,PNC Park,1784988,102,103,PIT,PIT,PIT,42323599,610,97,44,2029,0.380675422,0.319344591,0.700020013,1.429211892,0.281067961,635.2945287,875,493,0.309262254
84,2002,NL,SDN,SDP,W,5,162,81,66,96,N,N,N,N,662,5515,1393,243,29,136,547,1062,71,44,30,41,815,737,4.62,5,10,40,4309,1522,177,582,1108,128,162,0.979,San Diego Padres,Qualcomm Stadium,2220601,90,91,SDP,SDN,SDN,41425000,627,132,42,2102,0.381142339,0.321213109,0.702355448,1.46484103,0.288435062,672.69548,985,505,0.309947463
85,2002,AL,SEA,SEA,W,3,162,81,93,69,N,N,N,N,814,5569,1531,285,31,152,629,1003,137,58,51,72,699,654,4.07,8,12,43,4336,1422,178,441,1063,88,134,0.985,Seattle Mariners,Safeco Field,3542938,97,95,SEA,SEA,SEA,80282668,771,123,62,2334,0.419105764,0.349786426,0.76889219,1.288976015,0.307400802,813.3978703,1063,567,0.336378016
86,2002,NL,SFN,SFG,W,2,162,81,95,66,N,Y,Y,N,783,5497,1465,300,35,198,616,961,74,21,65,52,616,566,3.54,10,13,43,4312,1349,116,523,992,90,166,0.985,San Francisco Giants,PacBell Park,3253203,95,94,SFG,SFN,SFN,78299835,751,136,103,2429,0.441877388,0.344462279,0.786339667,1.302411874,0.288610478,826.8851628,932,513,0.340093031
87,2002,NL,SLN,STL,C,1,162,81,97,65,Y,N,N,N,787,5505,1475,285,26,175,542,927,86,42,67,49,648,595,3.7,4,9,42,4339,1355,141,547,1009,103,168,0.983,St. Louis Cardinals,Busch Stadium II,3011756,98,97,STL,SLN,SLN,74660875,758,123,77,2337,0.424523161,0.338147006,0.762670167,1.315049551,0.292003594,779.5152968,989,465,0.332052251
88,2002,AL,TBA,TBD,E,5,161,81,55,106,N,N,N,N,673,5604,1418,297,35,133,456,1115,102,45,58,36,918,846,5.29,12,3,25,4321,1567,215,620,925,126,168,0.979,Tampa Bay Devil Rays,Tropicana Field,1065742,97,99,TBD,TBA,TBA,34380000,640,116,29,2184,0.389721627,0.313942151,0.703663779,1.518398519,0.292577413,675.3821782,953,427,0.309836735
89,2002,AL,TEX,TEX,W,4,162,80,72,90,N,N,N,N,843,5618,1510,304,27,230,554,1055,62,34,62,50,882,824,5.15,4,4,33,4319,1528,194,669,1030,99,152,0.984,Texas Rangers,The Ballpark at Arlington,2352397,106,107,TEX,TEX,TEX,105526122,806,129,45,2558,0.455322179,0.338319542,0.79364172,1.526047696,0.292037417,855.4296824,949,509,0.345132233
90,2002,AL,TOR,TOR,E,3,162,81,78,84,N,N,N,N,813,5581,1457,305,38,187,522,1142,71,18,53,57,828,767,4.8,6,6,41,4315,1504,177,590,991,107,159,0.982,Toronto Blue Jays,Skydome,1637900,104,104,TOR,TOR,TOR,76864333,771,130,30,2399,0.429851281,0.327056173,0.756907454,1.45585168,0.294731956,777.915943,927,492,0.330629144
91,2003,AL,ANA,ANA,W,3,162,82,77,85,N,N,N,N,736,5487,1473,276,33,150,476,838,129,61,56,50,743,680,4.28,5,9,39,4294,1444,190,486,980,105,138,0.982,Anaheim Angels,Edison International Field,3061094,98,97,ANA,ANA,ANA,79031667,687,125,42,2265,0.412793876,0.330367441,0.743161318,1.348393107,0.29083315,740.312762,1014,434,0.325405674
92,2003,NL,ARI,ARI,W,3,162,81,84,78,N,N,N,N,717,5570,1467,303,47,152,531,1006,76,38,45,52,685,621,3.84,7,11,42,4365,1379,150,526,1291,107,132,0.983,Arizona Diamondbacks,Bank One Ballpark,2805542,108,109,ARI,ARI,ARI,80657000,696,126,63,2320,0.416517056,0.329622459,0.746139515,1.309278351,0.294578853,759.7705294,965,468,0.325072535
93,2003,NL,ATL,ATL,E,1,162,81,101,61,Y,N,N,N,907,5670,1608,321,31,235,545,933,68,22,49,49,740,663,4.1,4,7,51,4369,1425,147,555,992,121,166,0.981,Atlanta Braves,Turner Field,2401084,101,100,ATL,ATL,ATL,106243667,872,124,46,2696,0.475485009,0.348804055,0.824289064,1.359578851,0.301691936,933.9481899,1021,499,0.35737514
94,2003,AL,BAL,BAL,E,4,163,81,71,91,N,N,N,N,743,5665,1516,277,24,152,431,902,89,36,54,40,820,767,4.76,9,3,41,4349,1579,198,526,981,105,164,0.983,Baltimore Orioles,Oriole Park at Camden Yards,2454523,99,99,BAL,BAL,BAL,73877500,695,123,32,2297,0.405472198,0.323263328,0.728735526,1.452057944,0.293270264,733.6382874,1063,399,0.319930172
95,2003,AL,BOS,BOS,E,2,162,81,95,67,N,Y,N,N,961,5769,1667,371,40,238,620,943,88,35,53,64,809,729,4.48,5,6,36,4394,1503,153,488,1141,113,130,0.982,Boston Red Sox,Fenway Park II,2724165,105,103,BOS,BOS,BOS,99946500,932,126,61,2832,0.490899636,0.359667999,0.850567635,1.359353664,0.307179708,1013.739865,1018,559,0.36705353
96,2003,AL,CHA,CHW,C,2,162,81,86,76,N,N,N,N,791,5487,1445,303,19,220,519,916,77,29,58,41,715,663,4.17,12,4,36,4293,1364,162,518,1056,93,154,0.984,Chicago White Sox,U.S. Cellular Field,1939524,102,102,CHW,CHA,CHA,51010000,766,132,27,2446,0.445780937,0.331203931,0.776984868,1.315164221,0.278916211,799.8574759,903,492,0.339338598
97,2003,NL,CHN,CHC,C,1,162,81,88,74,Y,N,N,N,724,5519,1431,302,24,172,492,1158,73,31,50,46,683,619,3.83,13,14,36,4369,1304,143,617,1404,106,157,0.983,Chicago Cubs,Wrigley Field,2962630,101,101,CHC,CHN,CHN,79868333,691,135,40,2297,0.416198587,0.323071885,0.739270471,1.319066148,0.297284534,734.841291,933,452,0.323367397
98,2003,NL,CIN,CIN,C,5,162,81,69,93,N,N,N,N,694,5509,1349,239,21,182,524,1326,80,34,79,32,886,818,5.09,4,5,38,4339,1578,209,590,932,141,152,0.977,Cincinnati Reds,Great American Ball Park,2355259,95,96,CIN,CIN,CIN,59355667,669,102,34,2176,0.394990016,0.317708333,0.71269835,1.498962895,0.289362757,675.5590917,907,490,0.314559738
99,2003,AL,CLE,CLE,C,4,162,81,68,94,N,N,N,N,699,5572,1413,296,26,158,466,1062,86,61,62,41,778,682,4.21,5,7,34,4378,1477,179,501,943,126,178,0.98,Cleveland Indians,Jacobs Field,1730002,96,97,CLE,CLE,CLE,48584834,660,128,25,2235,0.401112706,0.316072301,0.717185007,1.355413431,0.285681766,695.522524,933,441,0.315425114
100,2003,NL,COL,COL,W,4,162,81,74,88,N,N,N,N,853,5518,1472,330,31,198,619,1134,63,37,52,38,892,821,5.2,3,4,34,4260,1629,200,552,866,116,165,0.981,Colorado Rockies,Coors Field,2334085,115,116,COL,COL,COL,67179667,814,140,46,2458,0.44545125,0.344146459,0.789597709,1.535915493,0.301609848,837.4903047,913,573,0.344685326
101,2003,AL,DET,DET,C,5,162,81,43,119,N,N,N,N,591,5466,1312,201,39,153,443,1099,98,63,47,49,928,847,5.3,3,5,27,4316,1616,195,557,764,138,194,0.978,Detroit Tigers,Comerica Park,1368245,93,95,DET,DET,DET,49168000,553,114,24,2050,0.375045737,0.300083264,0.675129001,1.510426321,0.271874267,608.8593671,919,419,0.297711085
102,2003,NL,FLO,FLA,E,2,162,81,91,71,N,Y,Y,Y,751,5490,1459,292,44,157,515,978,150,74,57,41,692,648,4.04,7,11,36,4336,1415,128,530,1132,78,162,0.987,Florida Marlins,Pro Player Stadium,1303215,98,98,FLA,FLO,FLO,49450000,709,114,44,2310,0.420765027,0.332787154,0.753552181,1.345710332,0.296178344,759.3572023,966,471,0.329689718
103,2003,NL,HOU,HOU,C,2,162,81,87,75,N,N,N,N,805,5583,1466,308,30,191,557,1021,66,30,81,38,677,622,3.86,1,5,50,4350,1350,161,565,1139,95,149,0.985,Houston Astros,Minute Maid Park,2454241,103,102,HOU,HOU,HOU,71040000,763,125,44,2407,0.431130217,0.336155935,0.767286152,1.320689655,0.28918122,793.0555375,937,513,0.335813355
104,2003,AL,KCA,KCR,C,3,162,80,83,79,N,N,N,N,836,5568,1526,288,39,162,476,926,120,42,75,57,867,808,5.05,7,10,36,4316,1569,190,566,865,108,143,0.982,Kansas City Royals,Kauffman Stadium,1779895,107,108,KCR,KCA,KCA,40518000,781,128,32,2378,0.427083333,0.336301813,0.763385147,1.484012975,0.300639189,787.6829914,1037,444,0.334054362
105,2003,NL,LAN,LAD,W,2,162,81,85,77,N,N,N,N,574,5458,1328,260,25,124,407,985,80,36,72,28,556,511,3.16,3,17,58,4373,1254,127,526,1289,119,164,0.981,Los Angeles Dodgers,Dodger Stadium,3138626,94,94,LAD,LAN,LAN,105572620,544,121,43,2010,0.368266764,0.30293378,0.671200545,1.221129659,0.275074252,594.6035806,919,364,0.295847687
106,2003,NL,MIL,MIL,C,6,162,81,68,94,N,N,N,N,714,5548,1423,266,24,196,547,1221,99,39,71,40,873,810,5.02,5,3,44,4356,1590,219,575,1034,114,142,0.981,Milwaukee Brewers,Miller Park,1700354,98,100,MIL,ML4,MIL,40627000,685,158,41,2325,0.419069935,0.328875282,0.747945217,1.491046832,0.294174059,751.4766202,937,506,0.328060016
107,2003,AL,MIN,MIN,C,1,162,81,90,72,Y,N,N,N,801,5655,1567,318,45,155,512,1027,94,44,63,52,758,716,4.41,7,8,45,4386,1526,187,402,997,87,114,0.985,Minnesota Twins,Hubert H Humphrey Metrodome,1946011,101,100,MIN,MIN,MIN,55505000,755,139,36,2440,0.431476569,0.340974212,0.772450781,1.31874145,0.312044199,822.5652667,1049,476,0.337763369
108,2003,NL,MON,WSN,E,4,162,81,83,79,N,N,N,N,711,5437,1404,294,25,144,522,990,100,39,45,40,716,640,4.01,15,10,42,4313,1467,181,463,1028,102,152,0.983,Montreal Expos,Stade Olympique/Hiram Bithorn Stadium,1025639,105,105,MON,MON,MON,51948500,682,143,58,2180,0.40095641,0.326108537,0.727064947,1.342453049,0.290122035,704.5947307,941,464,0.318464751
109,2003,AL,NYA,NYY,E,1,163,82,101,61,Y,N,Y,N,877,5605,1518,304,14,230,684,1042,98,33,81,35,716,653,4.02,8,12,49,4386,1512,145,375,1119,114,126,0.981,New York Yankees,Yankee Stadium II,3465600,98,97,NYY,NYA,NYA,152749814,845,154,54,2540,0.453166815,0.356440281,0.809607096,1.290697674,0.294871795,889.3432978,970,630,0.353972603
110,2003,NL,NYN,NYM,E,5,161,80,66,95,N,N,N,N,642,5341,1317,262,24,124,489,1035,70,31,54,45,754,704,4.48,3,10,38,4240,1497,168,576,907,118,158,0.98,New York Mets,Shea Stadium,2140599,97,98,NYM,NYN,NYN,116876429,607,136,42,1999,0.37427448,0.313712262,0.687986742,1.466745283,0.282233262,619.2442539,907,447,0.303475454
111,2003,AL,OAK,OAK,W,1,162,81,96,66,Y,N,N,N,768,5497,1398,317,24,176,556,898,48,14,59,53,643,582,3.63,16,14,48,4325,1336,140,499,1018,107,145,0.983,Oakland Athletics,Oakland Coliseum,2216596,99,98,OAK,OAK,OAK,50260834,742,118,52,2291,0.416772785,0.326520681,0.743293466,1.27283237,0.273011618,739.5694697,881,504,0.324783249
112,2003,NL,PHI,PHI,E,3,162,81,86,76,N,N,N,N,791,5543,1448,325,27,166,651,1155,72,29,55,38,697,648,4.04,9,13,33,4331,1386,142,536,1060,97,146,0.984,Philadelphia Phillies,Veterans Stadium,2259948,93,93,PHI,PHI,PHI,70780000,757,120,56,2325,0.419447952,0.342611739,0.762059691,1.331332256,0.300938967,787.8874717,930,595,0.334286631
113,2003,NL,PIT,PIT,C,4,162,81,75,87,N,N,N,N,753,5581,1492,275,45,163,529,1049,86,37,87,38,801,744,4.64,7,10,44,4333,1527,178,502,926,123,159,0.98,Pittsburgh Pirates,PNC Park,1636751,102,102,PIT,PIT,PIT,54812429,711,112,42,2346,0.420354775,0.338091419,0.758446195,1.404800369,0.301565691,775.9846154,1009,487,0.332816083
114,2003,NL,SDN,SDP,W,5,162,81,64,98,N,N,N,N,678,5531,1442,257,32,128,565,1073,76,39,57,42,831,774,4.87,2,10,31,4294,1458,208,611,1091,102,141,0.983,San Diego Padres,Qualcomm Stadium,2030084,91,92,SDP,SDN,SDN,45210000,641,142,34,2147,0.388175737,0.333171913,0.72134765,1.445505356,0.300548948,706.8617126,1025,531,0.319219283
115,2003,AL,SEA,SEA,W,2,162,81,93,69,N,N,N,N,795,5561,1509,290,33,139,586,989,108,37,53,46,637,602,3.76,8,15,38,4323,1340,173,466,1001,65,159,0.989,Seattle Mariners,Safeco Field,3268509,95,95,SEA,SEA,SEA,86959167,759,130,34,2282,0.410357849,0.343900096,0.754257945,1.253296322,0.305871846,777.7436148,1047,552,0.33234546
116,2003,NL,SFN,SFG,W,1,161,81,100,61,Y,N,N,N,755,5456,1440,281,29,180,593,980,53,37,40,39,638,595,3.73,7,10,43,4312,1349,136,546,1006,80,163,0.987,San Francisco Giants,PacBell Park,3264898,99,98,SFG,SFN,SFN,82852167,713,130,79,2319,0.425036657,0.33828329,0.763319947,1.318413729,0.290657439,779.3894859,950,514,0.332420235
117,2003,NL,SLN,STL,C,3,162,81,85,77,N,N,N,N,876,5672,1580,342,32,196,580,952,82,32,73,54,796,748,4.6,9,10,41,4391,1544,210,508,969,77,138,0.987,St. Louis Cardinals,Busch Stadium II,2910386,97,96,STL,SLN,SLN,83786666,827,136,68,2574,0.453808181,0.350054868,0.803863048,1.401958552,0.302315422,889.2898273,1010,512,0.348996989
118,2003,AL,TBA,TBD,E,5,162,81,63,99,N,N,N,N,715,5654,1501,298,38,137,420,1030,142,42,56,50,852,787,4.93,7,7,30,4310,1454,196,639,877,103,158,0.983,Tampa Bay Devil Rays,Tropicana Field,1058695,95,97,TBD,TBA,TBA,19630000,678,108,46,2286,0.404315529,0.319902913,0.724218441,1.456844548,0.300639189,722.9841949,1028,374,0.316436257
119,2003,AL,TEX,TEX,W,4,162,81,71,91,N,N,N,N,826,5664,1506,274,36,239,488,1052,65,25,75,42,969,903,5.67,4,3,43,4300,1625,208,603,1009,94,168,0.985,Texas Rangers,The Ballpark at Arlington,2094394,111,111,TEX,TEX,TEX,103491667,799,115,31,2569,0.453566384,0.330036688,0.783603073,1.554418605,0.286976217,832.670026,957,457,0.341336967
120,2003,AL,TOR,TOR,E,3,162,81,86,76,N,N,N,N,894,5661,1580,357,33,190,546,1081,37,25,90,56,826,748,4.69,14,6,35,4305,1560,184,485,984,117,161,0.981,Toronto Blue Jays,Skydome,1799458,104,104,TOR,TOR,TOR,51269000,853,146,40,2573,0.454513337,0.348811585,0.803324922,1.425087108,0.312640576,881.2949895,1000,506,0.350038017
121,2004,AL,ANA,ANA,W,1,162,81,92,70,Y,N,N,N,836,5675,1603,272,37,162,450,942,143,46,73,41,734,692,4.28,2,11,50,4363,1476,170,502,1164,90,126,0.985,Anaheim Angels,Angels Stadium of Anaheim,3375677,97,97,ANA,ANA,ANA,100534667,783,123,43,2435,0.42907489,0.340759737,0.769834627,1.360073344,0.312445794,816.1722449,1132,407,0.336741446
122,2004,NL,ARI,ARI,W,5,162,81,51,111,N,N,N,N,615,5544,1401,295,38,135,441,1022,53,32,35,37,899,794,4.98,5,6,33,4308,1480,197,668,1153,139,144,0.977,Arizona Diamondbacks,Bank One Ballpark,2519560,105,107,ARI,ARI,ARI,69780750,582,137,38,2177,0.392676768,0.309889384,0.702566152,1.495821727,0.286166365,670.0140351,933,403,0.307916597
123,2004,NL,ATL,ATL,E,1,162,81,96,66,Y,N,N,N,803,5570,1503,304,37,178,587,1158,86,32,59,48,668,603,3.74,4,13,48,4350,1475,154,523,1025,116,171,0.981,Atlanta Braves,Turner Field,2327565,101,100,ATL,ATL,ATL,90182500,767,123,51,2415,0.433572711,0.34307152,0.776644231,1.377931034,0.309434844,819.7742407,984,536,0.339272493
124,2004,AL,BAL,BAL,E,3,162,81,78,84,N,N,N,N,842,5736,1614,319,18,169,528,949,101,41,57,62,830,760,4.7,8,10,27,4366,1488,159,687,1090,110,161,0.982,Baltimore Orioles,Oriole Park at Camden Yards,2744018,98,99,BAL,BAL,BAL,51623333,803,126,34,2476,0.431659693,0.344508852,0.776168545,1.494502978,0.308760684,846.6781609,1108,494,0.339771618
125,2004,AL,BOS,BOS,E,2,162,81,98,64,N,Y,Y,Y,949,5720,1613,373,25,222,659,1189,68,30,69,55,768,674,4.18,4,12,36,4354,1430,159,447,1132,118,129,0.981,Boston Red Sox,Fenway Park II,2837294,106,105,BOS,BOS,BOS,127298500,912,123,39,2702,0.472377622,0.359987698,0.83236532,1.293293523,0.318744271,962.3677692,993,620,0.362261757
126,2004,AL,CHA,CHW,C,2,162,81,83,79,N,N,N,N,865,5534,1481,284,19,242,499,1030,78,51,63,42,831,782,4.91,8,8,34,4297,1505,224,527,1013,100,167,0.984,Chicago White Sox,U.S. Cellular Field,1930537,102,102,CHW,CHA,CHA,65212500,823,119,25,2529,0.456993133,0.332844575,0.789837708,1.418664184,0.287871747,830.0049727,936,474,0.344367741
127,2004,NL,CHN,CHC,C,3,162,82,89,73,N,N,N,N,789,5628,1508,308,29,235,489,1080,66,28,38,48,665,621,3.81,3,6,42,4396,1363,169,545,1346,86,126,0.986,Chicago Cubs,Wrigley Field,3170154,103,102,CHC,CHN,CHN,90560000,755,120,46,2579,0.458244492,0.328067064,0.786311556,1.302092812,0.291905526,841.9589668,936,443,0.340703265
128,2004,NL,CIN,CIN,C,4,162,81,76,86,N,N,N,N,750,5518,1380,287,28,194,599,1335,77,25,81,25,907,832,5.19,5,8,47,4331,1595,236,572,992,113,123,0.981,Cincinnati Reds,Great American Ball Park,2287250,98,99,CIN,CIN,CIN,46615250,713,125,38,2305,0.417723813,0.33103005,0.748753863,1.501039021,0.295465869,745.7242112,871,561,0.329482619
129,2004,AL,CLE,CLE,C,3,162,81,80,82,N,N,N,N,858,5676,1565,345,29,184,606,1009,94,55,78,42,857,784,4.81,8,8,32,4400,1553,201,579,1115,106,152,0.983,Cleveland Indians,Jacobs Field,1814401,94,94,CLE,CLE,CLE,34319300,820,143,41,2520,0.44397463,0.35129647,0.7952711,1.453636364,0.30519337,870.8882521,1007,565,0.348022324
130,2004,NL,COL,COL,W,4,162,81,68,94,N,N,N,N,833,5577,1531,331,34,202,568,1181,44,33,54,37,923,883,5.54,3,2,36,4306,1634,198,697,947,89,161,0.986,Colorado Rockies,Coors Field,2338069,113,114,COL,COL,COL,65445167,795,132,51,2536,0.454724762,0.345253368,0.79997813,1.624013005,0.314110139,866.2431245,964,517,0.348135812
131,2004,AL,DET,DET,C,4,162,81,72,90,N,N,N,N,827,5623,1531,284,54,201,518,1144,86,50,50,43,844,788,4.93,7,9,35,4319,1542,190,530,995,144,160,0.977,Detroit Tigers,Comerica Park,1917004,95,96,DET,DET,DET,46832000,800,110,32,2526,0.449226392,0.336701957,0.785928349,1.439222042,0.307799121,842.8226673,992,486,0.342547565
132,2004,NL,FLO,FLA,E,3,162,80,83,79,N,N,N,N,718,5486,1447,275,32,148,499,968,96,43,58,40,700,655,4.1,6,14,53,4317,1395,166,513,1116,86,153,0.986,Florida Marlins,Pro Player Stadium,1723105,95,95,FLA,FLO,FLO,42143042,677,142,37,2230,0.406489245,0.329442709,0.735931955,1.325920778,0.294557823,725.0760234,992,462,0.323405557
133,2004,NL,HOU,HOU,C,2,162,81,92,70,N,Y,N,N,803,5468,1458,294,36,187,590,999,89,30,61,52,698,650,4.05,2,13,47,4329,1416,174,525,1282,101,136,0.983,Houston Astros,Minute Maid Park,3087872,102,101,HOU,HOU,HOU,75397000,756,128,54,2385,0.436174104,0.341759844,0.777933948,1.345114345,0.293262575,806.2859029,941,536,0.339324832
134,2004,AL,KCA,KCR,C,5,162,80,58,104,N,N,N,N,720,5538,1432,261,29,150,461,1057,67,48,76,38,905,813,5.15,6,3,25,4261,1638,208,518,887,131,169,0.978,Kansas City Royals,Kauffman Stadium,1661478,102,103,KCR,KCA,KCA,47609000,675,130,28,2201,0.397435897,0.322100442,0.719536339,1.517953532,0.293430991,694.5312552,992,433,0.317143796
135,2004,NL,LAN,LAD,W,1,162,81,93,69,Y,N,N,N,761,5542,1450,226,30,203,536,1092,102,41,62,35,684,647,4.01,2,6,51,4360,1386,178,521,1066,73,145,0.988,Los Angeles Dodgers,Dodger Stadium,3488283,95,95,LAD,LAN,LAN,92902001,731,121,45,2345,0.423132443,0.331659919,0.754792362,1.312155963,0.291219057,766.2339585,991,491,0.330724307
136,2004,NL,MIL,MIL,C,6,161,81,67,94,N,N,N,N,634,5483,1358,295,32,135,540,1312,138,40,68,40,757,679,4.24,6,10,42,4326,1440,164,476,1098,117,132,0.981,Milwaukee Brewers,Miller Park,2062382,100,101,MIL,ML4,MIL,27528500,601,120,49,2122,0.387014408,0.320665471,0.707679879,1.328710125,0.300049068,668.6959987,896,491,0.311604735
137,2004,AL,MIN,MIN,C,1,162,81,92,70,Y,N,N,N,780,5623,1494,310,24,191,513,982,116,46,64,40,715,661,4.03,4,9,48,4428,1523,167,431,1123,101,158,0.984,Minnesota Twins,Hubert H Humphrey Metrodome,1911490,103,102,MIN,MIN,MIN,53585000,735,130,42,2425,0.43126445,0.331891026,0.763155475,1.323848238,0.290200445,793.1836701,969,471,0.33352049
138,2004,NL,MON,WSN,E,5,162,80,67,95,N,N,N,N,635,5474,1361,276,27,151,496,925,109,38,35,33,769,696,4.33,11,11,31,4341,1477,191,582,1032,99,172,0.984,Montreal Expos,Stade Olympique/Hiram Bithorn Stadium,749550,105,105,MON,MON,MON,40897500,605,115,51,2144,0.391669711,0.313348791,0.705018502,1.422944022,0.273076055,666.9025126,907,445,0.309143143
139,2004,AL,NYA,NYY,E,1,162,81,101,61,Y,N,N,N,897,5527,1483,281,20,242,670,982,84,33,80,50,808,752,4.69,1,5,59,4331,1532,182,445,1058,99,148,0.984,New York Yankees,Yankee Stadium II,3775292,98,97,NYY,NYA,NYA,184193950,863,157,40,2530,0.45775285,0.352931879,0.810684729,1.369429693,0.285090742,878.9882201,940,630,0.354122793
